Category,Code,Language,Description
Nace2003,404,FR,Combinaisons énergétiques
Nace2003,40400,FR,Production et distribution de plusieurs sortes d'énergie
Nace2003,41,FR,"Captage, épuration et distribution d'eau"
Nace2003,410,FR,"Captage, épuration et distribution d'eau"
Nace2003,4100,FR,"Captage, épuration et distribution d'eau"
Nace2003,41000,FR,"Captage, épuration et distribution d'eau"
Nace2003,4100001,FR,"le captage, l'épuration et la distribution d'eau"
Nace2003,4100002,FR,"le dessalement de l'eau de mer, pour autant que la production d'eau constitue l'activité principale"
Nace2003,45,FR,Construction
Nace2003,451,FR,Préparation des sites
Nace2003,4511,FR,Démolition d'immeubles et terrassements
Nace2003,45111,FR,Démolition d'immeubles
Nace2003,4511101,FR,le démolition d'immeubles et autres constructions
Nace2003,4511102,FR,le déblayage des chantiers
Nace2003,45112,FR,Terrassements
Nace2003,4511201,FR,"les travaux de terrassement: creusement, comblement, nivellement de chantiers de construction, ouverture de tranchées, dérochement, destruction à l'explosifs, etc."
Nace2003,4511202,FR,la préparation de sites pour l'exploitation minière: enlèvement de déblais et autres travaux d'aménagement et de préparation des terrains et sites miniers
Nace2003,4511203,FR,le rabattement de la nappe aquifère et le drainage des chantiers des construction
Nace2003,4511204,FR,le drainage des terrains agricoles et sylvicoles
Nace2003,4512,FR,Forages et sondages
Nace2003,45120,FR,Forages et sondages
Nace2003,4512001,FR,"les sondages d'essai, les forages d'essai et les carottages pour la construction ainsi que pour les études géophysiques, géologiques et similaires"
Nace2003,4512002,FR,l'exécution de forages horizontaux pour passages de câbles ou de canalisations
Nace2003,452,FR,Construction d'ouvrages de bâtiment ou de génie civil
Nace2003,4520,FR,Construction d'ouvrages de bâtiment ou de génie civil
Nace2003,45200,FR,Construction d'ouvrages de bâtiment ou de génie civil
Nace2003,4520001,FR,RéALISAT. DU GROS OEUVRE DES BâTIMENTS
Nace2003,4520002,FR,LA COORDINATION GéNéRALE SUR LE CHANTIER
Nace2003,4521,FR,Travaux de construction y compris ouvrages d'art
Nace2003,45211,FR,Construction de maisons individuelles
Nace2003,4521101,FR,la réalisation du gros oeuvre de maisons individuelles
Nace2003,4521102,FR,"la construction de maisons individuelles ""clés en mains"""
Nace2003,45212,FR,Construction d'autres immeubles résidentiels et d'immeubles de bureaux
Nace2003,4521201,FR,"la réalisation du gros oeuvre de bâtiments à cellules multiples (appartements, bureaux, etc.)"
Nace2003,4521202,FR,"la réalisation d'appartements ""clés en mains"""
Nace2003,45213,FR,"Construction de bâtiments d'usage industriel, commercial ou agricole"
Nace2003,4521301,FR,"la réalisation du gros oeuvre de bâtiments et ouvrages industriels ou commerciaux,de dépôts de véhicules,d'entrepôts, d'écoles, de cliniques, de bâtiments pour la pratique d'un culte, d'un sport ou à"
Nace2003,4521302,FR,"le montage de hangars, granges, silos, ..., à usages agricoles"
Nace2003,45214,FR,"Construction de tunnels, ponts, viaducs et similaires"
Nace2003,4521401,FR,"la construction de ponts, y compris ceux destinés à supporter des routes surélevées, viaducs, etc."
Nace2003,4521402,FR,la construction de tunnels routiers et ferroviaires et d'autres passages souterrains
Nace2003,45215,FR,"Réalisation de canalisations à longue distance, construction de réseaux de télécommunication, construction de lignes de transport d'énergie"
Nace2003,4521501,FR,"la construction de réseaux d'adduction, de distribution et d'évacuation des eaux"
Nace2003,4521502,FR,"la construction de réseaux de transport de gaz, de produits pétroliers, etc."
Nace2003,4521503,FR,la construction de lignes de transport et de distribution d'énergie électrique
Nace2003,4521504,FR,la construction de lignes et de réseaux de télécommunication
Nace2003,4522,FR,Réalisation de charpentes et de couvertures
Nace2003,45220,FR,Réalisation de charpentes et de couvertures
Nace2003,4522001,FR,le montage de charpentes
Nace2003,4522002,FR,les travaux de couverture en tous matériaux
Nace2003,4522003,FR,la mise en place des éléments d'évacuation des eaux de pluie
Nace2003,4522004,FR,les travaux d'étanchéification des toits et des toituresterrasses
Nace2003,4523,FR,"Construction d'autoroutes, de routes, d'aérodromes et d'installations sportives"
Nace2003,45230,FR,"Construction d'autoroutes, de routes, d'aérodromes et d'installations sportives"
Nace2003,4523001,FR,"la construction de voies ferrées: pose du ballast et des rails, remise en état et réparations des voies"
Nace2003,4523002,FR,"la constructions d'autoroutes, de routes, de rues, de chaussées et d'autres voies pour véhicules et piétons (y compris la pose de glissières de sécurité)"
Nace2003,4523003,FR,la construction de pistes d'atterrissage
Nace2003,4523004,FR,"la construction de terrains de jeux et de sport, de bassins de natation, etc."
Nace2003,4523005,FR,la marquage à la peinture des chaussées et des aires ou parcs de stationnement
Nace2003,4524,FR,Génie hydraulique
Nace2003,45241,FR,Travaux de dragage
Nace2003,4524101,FR,la réalisation de travaux de dragage
Nace2003,4524102,FR,"le curage des cours d'eau, fossés, etc."
Nace2003,45242,FR,Autres travaux maritimes et fluviaux
Nace2003,4524201,FR,la construction de ports (y compris les ports de plaisance) et de bassins
Nace2003,4524202,FR,la construction de barrages et de digues
Nace2003,4524203,FR,la construction de canaux et d'autres voies navigables
Nace2003,4524204,FR,la construction d'écluses et autres ouvrages de régulation
Nace2003,4524205,FR,la construction de bassins de décantation et d'autres ouvrages pour l'épuration des eaux usées
Nace2003,4524206,FR,l'exécution des travaux sous-marins de toute nature
Nace2003,4525,FR,Autres travaux de construction spécialisés
Nace2003,45250,FR,Autres travaux de construction spécialisés
Nace2003,4525001,FR,"mise en place de fondations, y compris battage de pieux"
Nace2003,4525002,FR,"forage et construction de puits d'eau, fonçage de puits"
Nace2003,4525003,FR,travaux de ferraillage et pose de coffrage
Nace2003,4525004,FR,maçonnerie
Nace2003,4525005,FR,pose de chape
Nace2003,4525006,FR,la construction de cheminées et de fours industriels
Nace2003,4525007,FR,la construction de cheminées décoratives et de feux ouverts
Nace2003,4525008,FR,montage d'éléments de structures métalliques non fabriqués par l'unité qui exécute les travaux
Nace2003,4525009,FR,l'exécution pour les tiers de travaux de levage
Nace2003,4525010,FR,montage et démontage d'échafaudages et de plates-formes de travail
Nace2003,4525011,FR,l'exécution de travaux de rejointoiement
Nace2003,4525012,FR,"la construction de chambres froides, chambres fortes, etc."
Nace2003,453,FR,Travaux d'installation
Nace2003,4531,FR,Travaux d'installation électrique
Nace2003,45310,FR,Travaux d'installation électrique
Nace2003,4531001,FR,l'installation de câbles et appareils électriques
Nace2003,4531002,FR,l'installation de systèmes d'alimentation de secours (groupes électrogènes)
Nace2003,4531003,FR,l'installation de systèmes de télécommunication et installations informatiques
Nace2003,4531004,FR,l'installation de installations électriques de chauffage
Nace2003,4531005,FR,l'installation d'ascenseurs et escaliers mécaniques
Nace2003,4531006,FR,l'installation de systèmes de surveillance et d'alarme contre les effractions
Nace2003,4531007,FR,l'installation d'antennes d'immeubles et paratonnerres
Nace2003,4532,FR,Travaux d'isolation
Nace2003,45320,FR,Travaux d'isolation
Nace2003,4532001,FR,"la mise en oeuvre dans des bâtiments ou d'autres projets de construction de: matériaux d'isolation thermique, matériaux d'isolation acoustique et antivibratile"
Nace2003,4532002,FR,les travaux d'isolation de canalisations de chauffage ou de réfrigération
Nace2003,4532003,FR,les travaux d'isolation de chambres froides ou d'entrepôts frigorifiques
Nace2003,4533,FR,Plomberie
Nace2003,45331,FR,"Installation de systèmes de chauffage, de climatisation et de ventilation"
Nace2003,4533101,FR,"l'installation dans des bâtiments ou d'autres projets de construction de: conduites et équipements de chauffage (y compris les systèmes de régularisation), de ventilation, de réfrigération ou de clima"
Nace2003,4533102,FR,"Installation de systèmes de chauffage, de climatisation et de      ventilation (sauf chauffage)"
Nace2003,45332,FR,Autres travaux de plomberie
Nace2003,4533201,FR,"l'installation dans des bâtiments ou autres constructions de réseaux de distribution de l'eau ou du gaz dans les locaux, plomberie et appareils sanitaires fixes, installation d'extinction automatique,"
Nace2003,4534,FR,Autres travaux d'installation
Nace2003,45340,FR,Autres travaux d'installation
Nace2003,4534001,FR,"l'installation de systèmes d'éclairage et de signalisation pour chaussées, voies ferrées, aéroports et installations portuaires (y compris l'installation de panneaux de signalisation)"
Nace2003,4534002,FR,l'installation de stores et bannes
Nace2003,4534003,FR,"l'installation d'enseignes, lumineuses ou non"
Nace2003,4534004,FR,"autres travaux d'installation n.d.a., y compris l'installation d'accessoires"
Nace2003,4534005,FR,travaux d'installation générale
Nace2003,454,FR,Travaux de finition
Nace2003,4541,FR,Plâtrerie
Nace2003,45410,FR,Plâtrerie
Nace2003,4541001,FR,"l'application dans des bâtiments ou d'autres projets de construction, de plâtre ou de stuc pour l'intérieur ou l'extérieur, y compris les matériaux de lattage associés"
Nace2003,4541002,FR,le montage de cloisons sèches à base de plâtre
Nace2003,4542,FR,Menuiserie
Nace2003,45421,FR,Menuiserie en bois ou en matières plastiques
Nace2003,4542101,FR,"le montage de menuiseries extérieures et intérieures:portes, fenêtres, escaliers, placards, cuisines équipées, équipements pour magasins, dormants de portes et fenêtres, etc."
Nace2003,4542102,FR,"le montage de cloisons mobiles; le revêtement de murs, de plafonds, etc."
Nace2003,4542103,FR,"le montage de portes de garage, de volets, de persiennes, de grillages, de grilles, etc."
Nace2003,4542104,FR,le montage de portes blindées et de portes coupe-feux
Nace2003,4542105,FR,"le montage de serres, de vérandas, etc."
Nace2003,45422,FR,Menuiserie métallique
Nace2003,4542201,FR,"le montage de menuiseries extérieurs et intérieurs métallique: portes, fenêtres, dormants de portes et fenêtres, escaliers, placards, cuisines équipées, équipements pour magasins, etc."
Nace2003,4542202,FR,"le montage de cloisons mobiles; le revêtement de murs, de plafonds, etc., métallique"
Nace2003,4542203,FR,"le montage de portes de garage, de volets, de persiennes, de grillages, de grilles, etc., métallique"
Nace2003,4542204,FR,"le montage de portes blindées et portes coupe-feux, métallique"
Nace2003,4542205,FR,"le montage de serres, de vérandas, etc., métallique"
Nace2003,4542206,FR,Montage de menuiseries extérieures et intérieures en matière plastique
Nace2003,4542207,FR,Commerce de détail de châssis de fenêtres métalliques ou plastiques
Nace2003,4543,FR,Revêtement des sols et des murs
Nace2003,45431,FR,Pose de carrelages
Nace2003,4543101,FR,"la pose dans des bâtiments ou d'autres projets de construction des éléments suivants: revêtements muraux ou carrelages en céramique, en béton ou en pierre de taille,revêtements de sols et de murs en g"
Nace2003,45432,FR,Pose de revêtements de sol en bois ou en d'autres matériaux
Nace2003,4543201,FR,"la pose dans des bâtiments ou d'autres projets de construction des éléments suivants: parquets et autres revêtements de sols en bois; moquettes et revêtements de sols en linoléum, y compris en caoutch"
Nace2003,45433,FR,Pose de papiers peints
Nace2003,4543301,FR,pose de papier peints
Nace2003,4544,FR,Peinture et vitrerie
Nace2003,45441,FR,Peinture
Nace2003,4544101,FR,la peinture intérieure et extérieure des bâtiments
Nace2003,4544102,FR,le traitement des murs avec des produits hydrofuges
Nace2003,4544103,FR,la peinture d'ossatures métalliques
Nace2003,4544104,FR,la peinture de navires et de bateaux par des unités non spécialisées
Nace2003,45442,FR,Vitrerie
Nace2003,4544201,FR,"la pose de vitres, de miroirs, etc."
Nace2003,4544202,FR,"l'installation de portes intérieures, de cloisons de séparation, ..., en verre"
Nace2003,4545,FR,Autres travaux de finition
Nace2003,45450,FR,Autres travaux de finition
Nace2003,4545001,FR,l'installation de piscines privées
Nace2003,4545002,FR,"le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments"
Nace2003,4545003,FR,le nettoyage de bâtiments nouveaux et la remise en état des lieux après travaux
Nace2003,4545004,FR,les autres travaux d'achèvement et de finition des bâtiments n.d.a.
Nace2003,455,FR,Location avec opérateur de matériel de construction
